men
None
1290,000000000001100001111000000000100111101101010111010000111011110
1390,010010000010000000101000010110100111101001100011010000000001100
1470,011000000010000000110010011000100111111101010111010000011000100
1390,000000000000001001100000000010100111100101100011010101100001100
1210,011000000010000001100000010000100111101001110101010011111010100
1240,000000100000000101000100011010100111111001110011100001011011110
1250,011010100000000000000100010000100111100000010011010101111010100
1240,000000100011100001000000000010000011111101111111010101011011100
1250,000000100010010000000000010100000111110101100011010100001001110
1280,001010000000000001000000001010100101111101110111000101111001110
1200,000010100010000000100000000010101111101100100011110101110010110
1360,000000000000001000100000000011000110101101110001010001100001100
1200,011110000010101000101010000010010111111101110101010001101011110
1230,001110100000010001001000010001001011100100110101010101110001110
1500,000000000010000000010000000011000101100100110001010000011001100
1270,000000100001100000011010000010000011101100110101010101111000110
1260,001000100011100101001000000000000111101000110011110010110001100
1300,011010000010000000001000010000000111111101000111010100111001101
1470,000010000000010001111010010010000101100000010010110101011001100
1310,001010000010111001000000010111000111110100010001110110011001100
1330,000000100000001001001100000010100111101100010001000000000000100
1210,001011100010000001100000011100100101111101010111110000001010100
1470,011000100010011000100000010000100111110001010011100000010001100
1240,010000000000010001101000010000000101110100110011100000101000110
1240,011000100010101000101000000100100011110101100011110100001001110
1280,011010000001101001010010000010000111111101100010110101010000110
1260,011001000000100001001010010000000101101101110011010111110001100
1330,010000100010000000011000000000000011111100110011110100111000110
1410,001000000010001001110000010010101111110101110110110101101000100
1410,000000000010011001100100010110000011111101010101010000001001100
1210,001000000000001001000010010000000101111101110111000101010011110
1290,011111100010000001011000000000100011101101110001010100111000110
1370,001100000000000001001010010010000111111100110111000000010000100
1220,110000000000000001100010000010000111111101110111010100000001110
1240,010010100010101001001000001000101111111100010101110001011010100
1420,000010000000001001000000010100100111110100110011010001001000100
1210,000000000010000000000000000000000000110100010111100001001001100
1240,010010000010000001000000000000000111111101001101110000001010110
1230,000000000000101000100100000111000100111001111111100101011001110
1210,010000000000001101111000011000000111110100110101110000111000101
1270,010001000010000001000010010000100111111000010001010101111010100
1200,010100000001010000000000001001000011100101011111010100011011110
1230,000010100000100001000000000011100111101100010111010111111001100
1290,000000000000000000000000011000100101111101010101000101000001100
1210,010000100010000000000000000000000111111101001111010101110000110
1270,010000000000001000000010001010001111100001110111010001011011110
1210,010010000010101001110010010010000111111101110001110001111001001
1370,000110000000100001001000010010001111101101110001010101000001100
1220,011010000000000001000000010000100111111101000011010001010010110
1220,000010000000000001000010010110000111110100110011100000110010110
1200,000000000010000001100000011001000111110111010101110100110001100
1220,001000000000001000000010000000100111101101110010010001111011100
1250,001000000010000001100100000101000101110101000011110101011001101
1380,010000000000000001001100011000000101111101010101110101111000110
1220,011011000000001001010010011000000001110100110101010100001001110
1240,010011100010000000001000010010000111101101110011110001001011100
1200,000000100000100000000000001001000111111101000101010000110011100
1240,010100000010000000100000001100000110110100011111010001010000100
1260,001010100000011000001010000010000111100100110110000101010000100
1230,010000000000000001100000000011000011101101010111110100011001101
1230,000010000000101001110000010110000011111100110011000000110011100
1210,011010100000000001000000010100000111111100110111000100011000110
1230,011100100000100001000010010000100110111101000111000101110011110
1510,010000100001101001000000000010000101111000110011110101110001100
1310,011110100001001000101000010100000111100101000011010010111011110
1230,011000000000000000011000000000100111101100100001100100011011110
1430,001000000010000000001000000000001101111000110111010101010001100
1330,010000100000000001101000000000000101111101110101010101010001110
1420,001000000010001000100000010100000101111100010011000101011001100
1210,010000100000010001100000001001000111111101110101010101111001101
1310,001000000000000001000000000001000111101101110101010101010001110
1220,010000100000100001000100010000000111111100010111100101110000110
1230,010000000000000000001010010001000001111101110101010001011001101
1200,010010000010000001100000001000000110111101110111110010010001100
1420,011110000010101001010010010010000011111100010100010100011001100
1380,010011000010000001000000000000100111110101110011110001111011100
1250,000000000000001001100010011000100111110101100111000101011011110
1230,010011100000001001000000000110100001101101110011000000011001110
1350,000100000000000001101000010110000011110101000011010101011011100
1250,001000100010010001000000010100000111101101011111000101001001100
1210,010010100000101000000010011000101111101101110110010101011001110
1270,011010000011000000101000000100100111101101010001010000011001101
1320,010010100010110000000000010000100011111101110001110101000001100
1210,011000000000001000011000010010000111101101110011100001110010110
1230,010010000000000000001010000000101101111101111011110111010001110
1200,000000000010000000100010001000000111111001110101010011010011100
1240,000000000000100001000000011000000110111000110111000001111001110
1220,011010000010001000011000001010100111110100010111110111010001110
1220,011001100000100000001000000000000101110100010011110100110010100
1200,000010100010000000101000011011100111110101010111110000010001101
1250,010000100000000100000000011010100011110101110010010000011001110
1200,000000100000001001010000000010100101111100000110010000011001110
1440,000111000000000001100010011000000001111100110111010100010001100
1440,010000000000000000110010010011100011111101010101010100101001100
1420,001010000000000001000000010000000001100100010101010100110001100
1210,000000000000000100000000000000000011100101010101000100010011100
1370,000100100000111000000010010010100001110101110011000100011001100
1230,010000000010100000000100010001100101111100010100000000011000100
1380,000100000000000001000001010010100011100101100111000000011001100
1200,000010000010000001110010010000101111111101010001010100001011110
1500,011010100010100000000010000010000111111101110111110100001000100
1280,011001000010000001100010000100000111111000110011110011110011110
1360,010000100000000000110100010000000111110001010111110100000000100
1270,000000000010001001001000010000000011111100010101000001011001110
1210,010000000000000101101000011000110111101101110110010111011010110
1230,001010001010101100111000010000000001111101111111010101010011110
1300,000110100000000001101000000000000011111101110001000001011001110
1240,010010000010001000000100010110000101111101010011000101111011110
1210,000100100001000000100000010000000001111101100111000001011001110
1400,000000000001101001011100001000000111101100110101010100011000100
1250,010000100000000001101010010010010111101101110000010111111011110
1480,010001100010001001101010000000100111111101010111010000010001100
1340,000010000000101000010110001010000111110100110111110000000000100
1300,010110100000001001001010001010000010111101110111000001001000100
1270,010000100000000001110010010010100001100100110101000000000001100
1490,010000000000000000000000010010001111101001010101110101001001100
1290,000110000000111000001010010010000011101100010101010100111000110
1360,010010000000000001000000000010000101111100010111000100111000100
1320,000000000000000000100000011000100111111100111011000101111000100
1230,000000000010000001010000001111000001110100010101010001010001110
1210,010011000000000001101010000100100101111000110011010100111000101
1210,000000000000000100101000000110000101111001110001100100011001101
1200,010000100010010001000000010110000111101101110111010001010000110
1220,010110100000100000010000010000100001111101010100100001011000100
1330,010000000000000001001000010011100001101101010000000000011001100
1220,010000100010001000100010000010100101111101010111110100001010110
1250,010000100001000001100010011000100001100101110111110101111000110
1200,010000100000001000011000010001100111111000100101010100111001101
1350,001000000000000001000000011000100001111100111110010101111001100
1280,001010000000001001011100010010100111110100010111110101011001101
1300,000111000000100001000000000010000001101100110011100000010000100
1300,000010000001001001101010011100000011101101111010110000010001100
1230,011010100000000001001010000000000111110101100001010001001001101
1390,001010010011101001101000000001000111111100110001000001010001100
1230,000000100010000000100010000000100111110101010011010001011001101
1430,001000000000100001001010010010110111110101110111010001001000100
1210,000000100000001000100010000111000011101101110101010001010011100
1220,001000000000000000100010000010000101110001110011000000011000110
1380,001101000000000000000010010000100001111101010001010101100000100
1330,000000000000000001010000010000000001110100110101010001111001110
1470,000010000000000000100000011011100111111101110101000101010001100
1210,011010000010101001001000010010100110111100011101010001010011110
1210,010010100011100000010000010000100111111100110111110001010011110
1240,010010000000000001000100011000000111100100000111010001101001110
1230,000010000000010001101000010101101111100101000011010101101010110
1470,000010000000100000011000010000000011110000010011110101101000100
1300,010010100010001000000000010001010111111100010100100100011000100
1240,001010000000000000100010000011000101101100110000010001111010110
1230,001100000000000000011010011010100011111100100111110100011001101
1350,000010000000001000101010000000000111101101110001010011111011110
1270,000000100010100000110011000110000111101001010011110001111001101
1280,010000100001000001100110010100100111101001110011100101110011110
1200,000010000001000001100110011000000111111101110101110101010010110
1200,011000000010000000000000001011000011111100010011010100011001101
1490,010010100011000001100010010000001011110000000011010100111000100
1250,001010100000000000010000000000100101110100010111000001001001100
1380,001000100000001001011000000000000111111101010011100000000001100
1230,000000100000100001001000011111000011111101110001110101011001101
1410,010000100001101000010010010010000111101100110011000001010001100
1230,000010000000100001100000011100000111101101100111010101010011110
1250,000000000000100001000100010001000111101101001001100100110000110
1250,011000100010100001100000010000010111111000110110010100101001110
1500,001000000010100000100000011000000111110001110111110001010001100
1260,000000000011000100101010010010000111100101100101110000111000101
1200,011010000000000001001000010000000111101100100011010101011000101
1320,001011100000000000000000010010000111111101000111010001011011100
1480,011000000010000000000010010100000101110101110001110001001001100
1220,000100000000100000001000011010000011111101110111110001010011100
1230,000110110000000001000000000010101110110101000100000101010000100
1200,000010100010100001111000010001000011101001110001010001011001101

